relative_path	kind	category	size_bytes	sha256	paper_level	debug_only
res/runs/level_c_lafan1_paper_arch_symmetry_augmented_static_000_20260617_215500/figures/diffusion_tau_mse.png	png	debug_run_figure	3061	b29730c9ac99f6b08af3c887d652ed7da80522e217adf125acfaa44eb8be7916	False	True
res/runs/level_c_lafan1_paper_arch_symmetry_augmented_static_000_20260617_215500/figures/vae_action_mse.png	png	debug_run_figure	3763	e82a202dfa89a06ceb18538e937b33ba837e697e0981066e3c85bb0ef0586ee0	False	True
res/runs/level_c_lafan1_paper_arch_vae_diffusion_seed_20260618_static_000_20260617_203000/figures/diffusion_tau_mse.png	png	debug_run_figure	3079	5c6d21c1f94540aa8c932a2e3fd80ade3a0719a7be1052f635edaf710f023a47	False	True
res/runs/level_c_lafan1_paper_arch_vae_diffusion_seed_20260618_static_000_20260617_203000/figures/vae_action_mse.png	png	debug_run_figure	4261	e3eda082743a8d5437695bfff38495c02045e580f74a2b564bf804f3346964c5	False	True
res/runs/level_c_lafan1_paper_arch_vae_diffusion_seed_20260619_static_000_20260617_203000/figures/diffusion_tau_mse.png	png	debug_run_figure	3083	685785397292b106296524929ea0caf38bf49ac61dfa210537b5fd49ad40d8fe	False	True
res/runs/level_c_lafan1_paper_arch_vae_diffusion_seed_20260619_static_000_20260617_203000/figures/vae_action_mse.png	png	debug_run_figure	4074	ad52a1d53caf4314430d4f602dd209d9d694a9a146bd3fc7950f0588d68f0808	False	True
res/runs/level_c_lafan1_paper_arch_vae_diffusion_static_000_20260617_203000/figures/diffusion_tau_mse.png	png	debug_run_figure	3089	137b1e0907ddbc52bbb49756b8988b534c5e63e41b39a019bb9267c648114244	False	True
res/runs/level_c_lafan1_paper_arch_vae_diffusion_static_000_20260617_203000/figures/vae_action_mse.png	png	debug_run_figure	4040	f17711f39b4c66aba1d0e04169b5309da0ad43750173e1bbe550d26b484c53ac	False	True
res/runs/level_c_resource_adjusted_tiny_diffusion_static_000_20260617_091500/figures/tiny_denoiser_eval_mse.png	png	debug_run_figure	2227	e02afd3ba86c18f28d050e198c3bd67becca2a09d939dbc4d744e5adfee031d9	False	True
res/runs/level_c_resource_adjusted_tiny_diffusion_static_000_20260617_091500/figures/tiny_denoiser_loss.png	png	debug_run_figure	3175	c9b667d117b04d85c3814b667911db990741b7dfd8d4e5610c9f1d3ff77ef2a2	False	True
res/runs/level_c_resource_adjusted_tiny_diffusion_static_000_20260617_091500/videos/tiny_diffusion_test_debug_preview.gif	gif	debug_tiny_diffusion_preview	1021592	23ca789d4b196b8d84a4aadcccfb28c1c7b8d49e3bea0949325ac57cb98bab29	False	True
res/runs/level_c_resource_adjusted_tiny_diffusion_static_000_20260617_091500/videos/tiny_diffusion_validation_debug_preview.gif	gif	debug_tiny_diffusion_preview	1025747	099b8b125d1c74b0591796722a2a3611acb3ef2cd60da1dad23f16f0a27bed77	False	True
res/tracking/adaptive_sampling_probe/adaptive_sampling_probe.pdf	pdf	debug_tracking_visual	15968	1f60da088d42b9e68e4e2b0c635bb7a18e58a99f6e7ba35ff420852138e4cef9	False	True
res/tracking/adaptive_sampling_probe/adaptive_sampling_probe.png	png	debug_tracking_visual	49415	9553a227f4c6d3439b542b02d64056ca87c0cf1927efedd12f3636401caafee9	False	True
res/tracking/adaptive_sampling_probe/adaptive_sampling_probe.svg	svg	debug_tracking_visual	39033	751ac6751b2c035f195c2bdd70884d3c8690ba8bedc69b9d7f8c47b25790d3af	False	True
res/visualization/official_csv_loop_action_guidance_rollout/official_csv_loop_action_guidance_rollout_keyframes.png	png	local_action_guidance_rollout_video	259376	78943e5ea4d0b2fba0d88a17d2b27bf4564bc212469f98f0d87345d6e05cece0	False	False
res/visualization/official_csv_loop_action_guidance_rollout/official_csv_loop_action_guidance_rollout_metrics.png	png	local_action_guidance_rollout_video	698896	3258081cbb836b8e0d88f204696921ad9db8f080d757bf5c12d8516407a3d640	False	False
res/visualization/official_csv_loop_action_guidance_rollout/official_csv_loop_action_guidance_rollout_vs_reference.mp4	video	local_action_guidance_rollout_video	905475	846da27afe9bbd0497e83c49c5f6d0d9aafb7cad89dd2273ba945fef0aa9cc4a	False	False
res/visualization/official_csv_loop_full_bundle_policy_rollout/official_csv_loop_policy_rollout_keyframes.png	png	local_policy_rollout_video	263797	cebcac408fd1aa2d9662763245e67f3c1ada149ed3f25746a6987611e6b485e7	False	False
res/visualization/official_csv_loop_full_bundle_policy_rollout/official_csv_loop_policy_rollout_vs_reference.mp4	video	local_policy_rollout_video	145404	ecafc7a22e9ef8bc43b5730a30c36aee76a02d50dc4bf3a6f69574ddc4b49454	False	False
res/visualization/official_csv_loop_full_bundle_receding_latent_guidance_rollout/official_csv_loop_receding_latent_guidance_rollout_keyframes.png	png	local_receding_latent_guidance_rollout_video	280064	6b8bfa2dd4d9a2181eaaf527ab8f211d89eed85c5ea4cc0e6b5f633e56df5cc0	False	False
res/visualization/official_csv_loop_full_bundle_receding_latent_guidance_rollout/official_csv_loop_receding_latent_guidance_rollout_metrics.png	png	local_receding_latent_guidance_rollout_video	901422	f29144e090d66a48ba72be9aafe3d967c0710b261cbccd801c2822aa5a66ef31	False	False
res/visualization/official_csv_loop_full_bundle_receding_latent_guidance_rollout/official_csv_loop_receding_latent_guidance_rollout_vs_reference.mp4	video	local_receding_latent_guidance_rollout_video	891157	8756fe24d33bb162e642c2ac37a76708458b9c0e28bca255c0b5ab3e6766c3aa	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_1/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_keyframes.png	png	local_task_conditioned_latent_guidance_rollout_video	288352	ccf1e304c2e907bafeca7745ae769c6f6f57d003d8fa91b0ea074cfa5bf3a1da	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_1/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_metrics.png	png	local_task_conditioned_latent_guidance_rollout_video	988338	1c4f96a8f279841946c4c040f4217af73e50cfdc667511b541ca3d0501dbdc60	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_1/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4	video	local_task_conditioned_latent_guidance_rollout_video	903780	114bd8bf50f570265e1c7e6a8813883cfa93ea636d7e4e06b139f7cc635072bc	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_1/joystick/official_csv_loop_task_conditioned_latent_guidance_rollout_keyframes.png	png	local_task_conditioned_latent_guidance_rollout_video	270914	44783a25aad3ac5280bbd2cc15e14a1b506954f5218d2089eb4557d6869a53c2	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_1/joystick/official_csv_loop_task_conditioned_latent_guidance_rollout_metrics.png	png	local_task_conditioned_latent_guidance_rollout_video	963760	30f1c688a058c419d4aee56f0d3132dcc47934837940c696e7b879d0e8542454	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_1/joystick/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4	video	local_task_conditioned_latent_guidance_rollout_video	903884	2cb6289c8f6fc63a765ceef710211a359bc4d5d6eb1e417c3639cdf91ba5260c	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_1/obstacle_avoidance/official_csv_loop_task_conditioned_latent_guidance_rollout_keyframes.png	png	local_task_conditioned_latent_guidance_rollout_video	306886	67f4f5e0af0551096d05c99b1a1d35cb3c28e61d9e4838a2595dab72ff69d5b7	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_1/obstacle_avoidance/official_csv_loop_task_conditioned_latent_guidance_rollout_metrics.png	png	local_task_conditioned_latent_guidance_rollout_video	949778	c37c169aa78b02f31ac767ef3519702494aeaf15c7bdf083c8539023d34eebb1	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_1/obstacle_avoidance/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4	video	local_task_conditioned_latent_guidance_rollout_video	923381	b8c5d484dbf210bfbd267b2110cb09aeea9d6319a7f716364179cb66b3e614f6	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_1/waypoint/official_csv_loop_task_conditioned_latent_guidance_rollout_keyframes.png	png	local_task_conditioned_latent_guidance_rollout_video	315208	a987ac4c85080a48c284bdb6f2ac74e96e46ef81f5ad7d6fbdb21713433315e3	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_1/waypoint/official_csv_loop_task_conditioned_latent_guidance_rollout_metrics.png	png	local_task_conditioned_latent_guidance_rollout_video	921629	ba608b548128158427ffeb6f9f7b999fd690d92a189914d06a7f8dfc19fd7def	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_1/waypoint/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4	video	local_task_conditioned_latent_guidance_rollout_video	954970	ff8f071cd07de994258fcedd85ee0866f4677c0bf4e13f172375f65fd7502d28	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_2/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_keyframes.png	png	local_task_conditioned_latent_guidance_rollout_video	268766	77468330192eae9799be2ad14c204487effc196bbb0eb9f6315c8ca5388764a0	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_2/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_metrics.png	png	local_task_conditioned_latent_guidance_rollout_video	994145	1a5e173ad9e18bee9e2a80053efea660781c45aaf9a863d0e92eaa4df546a470	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_2/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4	video	local_task_conditioned_latent_guidance_rollout_video	911632	e8d6a2adcb48f8b92b9f6776e4511189f2ac1fe7a45b10b077dfe3c8bd96048e	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_2/joystick/official_csv_loop_task_conditioned_latent_guidance_rollout_keyframes.png	png	local_task_conditioned_latent_guidance_rollout_video	268699	c85c8b560e999818328293712198d6eeb144c46fc8ab5b8f50b149799d1c8bae	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_2/joystick/official_csv_loop_task_conditioned_latent_guidance_rollout_metrics.png	png	local_task_conditioned_latent_guidance_rollout_video	914526	0323f1dfe55bb083bd7fb12a55a72904e2bf67f04cdaa7295b787a33988bb461	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_2/joystick/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4	video	local_task_conditioned_latent_guidance_rollout_video	892126	ab43c5bd3d7f484b66e5e7a971f6d7569dabff00a9cd8adc681413498a6716af	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_2/obstacle_avoidance/official_csv_loop_task_conditioned_latent_guidance_rollout_keyframes.png	png	local_task_conditioned_latent_guidance_rollout_video	302243	e61dd4c842bd1927ea9ed05cda8e85f602d6e69a367325882fd27a96cd891552	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_2/obstacle_avoidance/official_csv_loop_task_conditioned_latent_guidance_rollout_metrics.png	png	local_task_conditioned_latent_guidance_rollout_video	792118	3813c0153a2ebce85bb1a089de1d825ab8a38e2977c8346b12c07672f1c1a575	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_2/obstacle_avoidance/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4	video	local_task_conditioned_latent_guidance_rollout_video	952059	f91e9d73c64efb4b5eb8b17fb27ceee51a72e419a47b50a42329cdd5dba6c4cd	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_2/waypoint/official_csv_loop_task_conditioned_latent_guidance_rollout_keyframes.png	png	local_task_conditioned_latent_guidance_rollout_video	279789	737d586ec5ca6d488463ba38f1bbf70cc38244ff84d1753a45c21a429d38619e	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_2/waypoint/official_csv_loop_task_conditioned_latent_guidance_rollout_metrics.png	png	local_task_conditioned_latent_guidance_rollout_video	957237	b173f9df7fa508838121f1a43477fade2ae120f7e657814c534b3b61d8507106	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_2/waypoint/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4	video	local_task_conditioned_latent_guidance_rollout_video	926719	e13eb4bc009728fbc37990352d37043f4011fc415b70144f5e99090375e414f3	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_3/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_keyframes.png	png	local_task_conditioned_latent_guidance_rollout_video	293553	529cd08b7d83c8b7a86b521d45d8a57f7a07e4f20ab974518a0157b8f98d7ec7	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_3/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_metrics.png	png	local_task_conditioned_latent_guidance_rollout_video	945507	bdb68aee3da0600034d0fc482339f466349ab8fc569d85e405d34d023e462b6e	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_3/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4	video	local_task_conditioned_latent_guidance_rollout_video	935485	ab95e244310b8e88405d85062c8722e35731f96e5f9c1a1f4ac0331073173c91	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_3/joystick/official_csv_loop_task_conditioned_latent_guidance_rollout_keyframes.png	png	local_task_conditioned_latent_guidance_rollout_video	267938	5cf1ce541497c338df2ab7fd6a5da442df79e0d1f6b2e70e6a61eb7d8941118a	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_3/joystick/official_csv_loop_task_conditioned_latent_guidance_rollout_metrics.png	png	local_task_conditioned_latent_guidance_rollout_video	826670	3f87001dfeba6a0897d39c55065cb4e09f25a35a09ddcd9fec28d8021996c993	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_3/joystick/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4	video	local_task_conditioned_latent_guidance_rollout_video	909498	a33009ae82a8fd8b3af029e2d5fd14c6609d7e225d8e12d34d2cd08834994ede	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_3/obstacle_avoidance/official_csv_loop_task_conditioned_latent_guidance_rollout_keyframes.png	png	local_task_conditioned_latent_guidance_rollout_video	291298	7b0f10e23279b088df81562fe2ba0e0c5e8a468032749c3ae3c033460a98def2	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_3/obstacle_avoidance/official_csv_loop_task_conditioned_latent_guidance_rollout_metrics.png	png	local_task_conditioned_latent_guidance_rollout_video	797264	fbb5cf74f374bbff759aafa4e27c4569adf0012c998acbd56249d70bc58d66ad	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_3/obstacle_avoidance/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4	video	local_task_conditioned_latent_guidance_rollout_video	944027	3b478473a3bf1b205cba118bf801fae25e167ff86945eb3d4d8f721bb4c08e31	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_3/waypoint/official_csv_loop_task_conditioned_latent_guidance_rollout_keyframes.png	png	local_task_conditioned_latent_guidance_rollout_video	263711	5ec6cb1480c8bea368ec57077900acd94e067befa562f1ea3af4569fe53a0d7d	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_3/waypoint/official_csv_loop_task_conditioned_latent_guidance_rollout_metrics.png	png	local_task_conditioned_latent_guidance_rollout_video	897129	d2146acb5989586e4d1bf8ec8fa0bffc9d429cccf17e79b1394981c444a001a6	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_3/waypoint/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4	video	local_task_conditioned_latent_guidance_rollout_video	874770	45c9dff0028740b361b2c810450af13de9372faf18c76763a891cd9b8a0fa04c	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_4/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_keyframes.png	png	local_task_conditioned_latent_guidance_rollout_video	293928	c8ad754e5595caa93b3609854d5bd93d894b974e292e6edc41c60aa4defe3fae	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_4/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_metrics.png	png	local_task_conditioned_latent_guidance_rollout_video	875945	0f325b939e2897c52b726815e17383d90efa8ac0258ff0c1f310f8ec4e513508	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_4/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4	video	local_task_conditioned_latent_guidance_rollout_video	956128	9b2ed5d3b9bf8493642767f9da547aef32d10efbe760ec4321aabbc1042e97de	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_4/joystick/official_csv_loop_task_conditioned_latent_guidance_rollout_keyframes.png	png	local_task_conditioned_latent_guidance_rollout_video	312102	f648427e24a21bc86291e484bb39b1bffcd941ed90bd9f45cf75663e073be161	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_4/joystick/official_csv_loop_task_conditioned_latent_guidance_rollout_metrics.png	png	local_task_conditioned_latent_guidance_rollout_video	775350	2d6b848ae53ed07bb8f5c1223679ad214ba1945bbd067dace5f0902901788e27	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_4/joystick/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4	video	local_task_conditioned_latent_guidance_rollout_video	967837	3e6bb000ada57bd1a221f9c755580268bdf3caf144873a581060fba8d0ce5cb0	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_4/obstacle_avoidance/official_csv_loop_task_conditioned_latent_guidance_rollout_keyframes.png	png	local_task_conditioned_latent_guidance_rollout_video	288149	97521cf4c280ec3815787ff1dd48d982cfa6482e6ae03762bfbc419b2cc648b5	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_4/obstacle_avoidance/official_csv_loop_task_conditioned_latent_guidance_rollout_metrics.png	png	local_task_conditioned_latent_guidance_rollout_video	904017	755a0fcfc8d9a794711a12e19113688fc91a3157a283b8b5bd1c51627de77eca	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_4/obstacle_avoidance/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4	video	local_task_conditioned_latent_guidance_rollout_video	942847	48cbc75d26a9af759c1b9b0a19cde8b7cfc81b4c217cf69578b408c6b0ec7d1e	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_4/waypoint/official_csv_loop_task_conditioned_latent_guidance_rollout_keyframes.png	png	local_task_conditioned_latent_guidance_rollout_video	274256	c1091b0e685b0cefe12d551387d37a801e580bba366edca75a35d652aca9744c	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_4/waypoint/official_csv_loop_task_conditioned_latent_guidance_rollout_metrics.png	png	local_task_conditioned_latent_guidance_rollout_video	781554	8ec3dbb1cf3f82fed885ed41c41c37bbb5386416d7df2e771ff621ac068ed754	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_4/waypoint/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4	video	local_task_conditioned_latent_guidance_rollout_video	954133	add5d91586c5625a256c3ad5e7c04949c20a7b1d4aebe757083c2f64575641c7	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_rollout/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_keyframes.png	png	local_task_conditioned_latent_guidance_rollout_video	270548	d8ab75f7f9e2a3201f627a06ddd88000598fcad402639a6061a1f6bd9f126f62	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_rollout/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_metrics.png	png	local_task_conditioned_latent_guidance_rollout_video	825159	b1d409af8991481c6856d5d939ff6f02d8e0a2d920c04d22d1d7930226e68afc	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_rollout/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4	video	local_task_conditioned_latent_guidance_rollout_video	902381	057f2b727e6aaf4884c45b8300da97f20c218ca9b9641cbc7a7dbc17c6010197	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_rollout/joystick/official_csv_loop_task_conditioned_latent_guidance_rollout_keyframes.png	png	local_task_conditioned_latent_guidance_rollout_video	269733	65f1a0f474fa07a5534557e348dd20db5b758332b7f46e3544a5cea2da0e4f1c	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_rollout/joystick/official_csv_loop_task_conditioned_latent_guidance_rollout_metrics.png	png	local_task_conditioned_latent_guidance_rollout_video	781415	67566bcdc776ba675b41e4d2af7435ce04c5bcee6341a5ca0667a38bdf88f9a2	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_rollout/joystick/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4	video	local_task_conditioned_latent_guidance_rollout_video	921345	9ba2473c5c359531ad6f70f17b7ab35b82522f65563db8a9fdee4c95af1d32e5	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_rollout/obstacle_avoidance/official_csv_loop_task_conditioned_latent_guidance_rollout_keyframes.png	png	local_task_conditioned_latent_guidance_rollout_video	270011	70fc612089110f7ac9ab9bdab9860ee2b055b1187e5573bd641b9708385196b5	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_rollout/obstacle_avoidance/official_csv_loop_task_conditioned_latent_guidance_rollout_metrics.png	png	local_task_conditioned_latent_guidance_rollout_video	907852	3ddf5bf3316097af7f5ff0ec6dc9b10f7211d42329a4dd9540615595c2f41748	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_rollout/obstacle_avoidance/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4	video	local_task_conditioned_latent_guidance_rollout_video	905594	ef34b5cc403577a485de57a341ca6ade25e9829d7fa221725aba9f54f2d71f95	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_rollout/waypoint/official_csv_loop_task_conditioned_latent_guidance_rollout_keyframes.png	png	local_task_conditioned_latent_guidance_rollout_video	275290	67c1362443dfee5e8c571c36b538fcf57fac882223b88f08b7eccda5c6ce041a	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_rollout/waypoint/official_csv_loop_task_conditioned_latent_guidance_rollout_metrics.png	png	local_task_conditioned_latent_guidance_rollout_video	910576	a97c2fbd48040446de9dd2a516a6db65a755f055ff868523bcc471f7e3577ba7	False	False
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_rollout/waypoint/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4	video	local_task_conditioned_latent_guidance_rollout_video	914106	3876e51b7ccf701b0454e02929d9ec7f1cbaa447f143c66a8ccfb7daf52b9d66	False	False
res/visualization/official_csv_loop_policy_rollout/official_csv_loop_policy_rollout_keyframes.png	png	local_policy_rollout_video	298121	ebeca9c798c3686f17a25752d9708f8abc4e9fe9a935a1e4da20f992937db7d2	False	False
res/visualization/official_csv_loop_policy_rollout/official_csv_loop_policy_rollout_vs_reference.mp4	video	local_policy_rollout_video	140306	f4b0cd09cb8307ab29b409de1be8401cfb1c968908dc970cb50152030f1bca99	False	False
res/visualization/official_csv_loop_receding_latent_guidance_rollout/official_csv_loop_receding_latent_guidance_rollout_keyframes.png	png	local_receding_latent_guidance_rollout_video	275009	8fc3bc34eea9ad720fd0bb3c0bc740588b981d2d4cab065ed1d6c32c97a6144b	False	False
res/visualization/official_csv_loop_receding_latent_guidance_rollout/official_csv_loop_receding_latent_guidance_rollout_metrics.png	png	local_receding_latent_guidance_rollout_video	1010269	8fe59fa95ceabc6bf83bfda77850bce4d613c0ff78187509778a304ed60f5a61	False	False
res/visualization/official_csv_loop_receding_latent_guidance_rollout/official_csv_loop_receding_latent_guidance_rollout_vs_reference.mp4	video	local_receding_latent_guidance_rollout_video	908199	f2a8a3765f53ebae182ff3a87e9095c1326f4a7c3bb7d40cca7d9033b715a005	False	False
res/visualization/official_csv_loop_reference_replay/official_csv_loop_reference_replay_keyframes.png	png	local_kinematic_reference_video	278583	78e69c6ad3c86971fcc703ba6cf4952d2d8ec0787dbdbf8f47de796f7873c805	False	False
res/visualization/official_csv_loop_reference_replay/official_csv_loop_reference_replay_kinematic.mp4	video	local_kinematic_reference_video	122662	4566739259cd19cc650d5fee4bcf1befe0c4560f955636cb2ecc1571876767db	False	False
res/visualization/official_csv_loop_task_conditioned_latent_guidance_multiseed_rollout/seed_group_1/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_keyframes.png	png	local_task_conditioned_latent_guidance_rollout_video	277910	35b80b409c260a9fd2ae24312da7a2d1d585a9939a92624029ffce70a13834cb	False	False
res/visualization/official_csv_loop_task_conditioned_latent_guidance_multiseed_rollout/seed_group_1/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_metrics.png	png	local_task_conditioned_latent_guidance_rollout_video	1017075	9629875e4c116150264f258138f858424fa8ab3a5756008e1e9b2b3c718d2aa5	False	False
res/visualization/official_csv_loop_task_conditioned_latent_guidance_multiseed_rollout/seed_group_1/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4	video	local_task_conditioned_latent_guidance_rollout_video	919011	36685a7bfafdc44155af7d65cba917f2712a9ed81cb04363a2d6631429ab0374	False	False
res/visualization/official_csv_loop_task_conditioned_latent_guidance_multiseed_rollout/seed_group_1/joystick/official_csv_loop_task_conditioned_latent_guidance_rollout_keyframes.png	png	local_task_conditioned_latent_guidance_rollout_video	276627	322294dafdb6fd8f002cb64b18fabd9e3aa1471eb1cf630e4874b29bc891d883	False	False
res/visualization/official_csv_loop_task_conditioned_latent_guidance_multiseed_rollout/seed_group_1/joystick/official_csv_loop_task_conditioned_latent_guidance_rollout_metrics.png	png	local_task_conditioned_latent_guidance_rollout_video	902229	2cf2ef4f387beeb8a936eb6f90e19bdd6946819794e3d3a8cee3ca32e1b57b18	False	False
